query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed
Q1802,roweveronica@example.net,6388824654,Billing Problem,Charged extra on my last invoice.,Closed,5/2/2025,5/3/2025
Q1803,cwilliams@example.com,7846675583,Technical Support,Feature working on web but not mobile.,Closed,3/10/2025,3/11/2025
Q1804,jacobsonchristopher@example.com,3258608584,Data Export,Fields are missing in exported report.,Closed,3/31/2025,4/2/2025
Q1805,fhodge@example.net,5097772095,Feature Request,Can you include language translation?,Closed,6/27/2025,6/30/2025
Q1806,garrettdouglas@example.net,7305695267,Subscription Cancellation,Accidentally cancelled wrong plan.,Closed,6/15/2025,6/18/2025
Q1807,jessicafoster@example.com,4208827136,UI Feedback,Color scheme hard to read in sunlight.,Closed,5/7/2025,5/13/2025
Q1808,ballarddawn@example.net,8377190031,Account Suspension,Support says I’m blacklisted — why?,Closed,5/3/2025,5/21/2025
Q1809,zosborn@example.net,7162017651,Technical Support,Slow performance during peak hours.,Closed,2/8/2025,2/10/2025
Q1810,probles@example.com,9634920822,UI Feedback,Tooltips not displaying on hover.,Closed,4/24/2025,5/3/2025
Q1811,ryan25@example.net,312172336,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,5/30/2025,6/2/2025
Q1812,susan96@example.com,2943305537,Bug Report,Search bar resets randomly.,Closed,3/3/2025,3/9/2025
Q1813,cynthiale@example.net,5149610525,Feature Request,Suggesting calendar integration.,Closed,6/20/2025,6/27/2025
Q1814,jeffrey77@example.org,8064511089,Subscription Cancellation,Subscription stuck in pending cancel state.,Closed,4/28/2025,5/5/2025
Q1815,qedwards@example.net,3474476320,Billing Problem,Duplicate transaction found.,Closed,5/23/2025,5/24/2025
Q1816,carlsonnicholas@example.com,3389883831,Login Issue,Account seems to be disabled.,Closed,7/11/2025,7/15/2025
Q1817,john07@example.com,9752395911,Data Export,Exported Excel has broken formatting.,Closed,6/2/2025,6/6/2025
Q1818,sheri82@example.net,3714938899,Billing Problem,Bill shows usage I didn’t make.,Closed,7/2/2025,7/6/2025
Q1819,brentgomez@example.net,8402505133,Account Suspension,Need reason for my suspension.,Closed,2/14/2025,2/22/2025
Q1820,tschaefer@example.org,3335900217,Technical Support,Live chat not launching.,Closed,4/7/2025,4/16/2025
Q1821,osimon@example.com,3047338528,Feature Request,Ability to bulk edit entries needed.,Closed,5/6/2025,5/10/2025
Q1822,kathyjimenez@example.net,4444783597,Login Issue,Forgot my password and reset isn’t working.,Closed,7/2/2025,7/6/2025
Q1823,kylezhang@example.net,104907987,Feature Request,Can we have auto-save for drafts?,Closed,3/20/2025,3/21/2025
Q1824,dana36@example.com,6525283093,Login Issue,Login page taking too long to load.,Closed,7/11/2025,7/23/2025
Q1825,xlogan@example.net,780699553,Feature Request,Ability to bulk edit entries needed.,Closed,2/14/2025,2/17/2025
Q1826,christinegarcia@example.com,9129007411,Account Suspension,Support says I’m blacklisted — why?,Closed,6/21/2025,6/23/2025
Q1827,alison51@example.net,1326456616,Billing Problem,Charged extra on my last invoice.,Closed,2/18/2025,2/22/2025
Q1828,jacob48@example.net,509797626,Bug Report,Exported file missing columns.,Closed,5/18/2025,5/21/2025
Q1829,vtorres@example.com,7616889737,Login Issue,Login button is unresponsive.,Closed,3/9/2025,3/20/2025
Q1830,danielle82@example.net,532109210,Login Issue,Unable to login with correct credentials.,Closed,2/23/2025,2/24/2025
Q1831,sthornton@example.org,4043519445,Account Suspension,Got a warning mail I don’t understand.,Closed,3/7/2025,3/13/2025
Q1832,kwatson@example.org,1200416461,UI Feedback,Graphs too compressed on mobile view.,Closed,4/30/2025,5/1/2025
Q1833,klewis@example.org,9438119715,Feature Request,Requesting PDF report generation.,Closed,5/2/2025,5/17/2025
Q1834,qthomas@example.org,385425206,Subscription Cancellation,Want refund for unused days.,Closed,7/3/2025,7/6/2025
Q1835,michael44@example.net,7293714758,Bug Report,Blank screen after form submission.,Closed,5/9/2025,5/15/2025
Q1836,thunter@example.org,1174442999,Account Suspension,Got a warning mail I don’t understand.,Closed,5/25/2025,5/26/2025
Q1837,phillipsdesiree@example.org,3470756493,Subscription Cancellation,Data wiped immediately after cancel.,Closed,5/17/2025,5/18/2025
Q1838,david65@example.net,3030332357,Subscription Cancellation,Was offered discount after cancel — still charged full.,Closed,6/2/2025,6/12/2025
Q1839,jacksonkeith@example.org,7202917266,UI Feedback,Color scheme hard to read in sunlight.,Closed,3/2/2025,3/6/2025
Q1840,henryfields@example.com,2661368166,Subscription Cancellation,Need proof of cancellation for records.,Closed,4/12/2025,4/15/2025
Q1841,mark96@example.com,3041232387,Account Suspension,Unjustified account suspension request.,Closed,4/27/2025,5/12/2025
Q1842,dfarley@example.com,2606599822,UI Feedback,Text is too small on mobile.,Closed,7/20/2025,7/23/2025
Q1843,nolandonna@example.org,343483057,Technical Support,Settings not saving properly.,Closed,2/12/2025,2/15/2025
Q1844,samuel81@example.net,357064937,Payment Failure,3D secure failed mid-payment.,Closed,6/10/2025,6/16/2025
Q1845,melaniearmstrong@example.com,2730083169,Account Suspension,Appeal submitted but no response yet.,Closed,7/12/2025,7/30/2025
Q1846,vmiller@example.com,8107665647,Technical Support,Slow performance during peak hours.,Closed,2/25/2025,3/6/2025
Q1847,paulwood@example.com,7225782947,Bug Report,Check/uncheck box not saving state.,Closed,6/18/2025,7/4/2025
Q1848,michelle89@example.com,2438619996,Subscription Cancellation,Cancel option not visible in settings.,Closed,7/12/2025,7/13/2025
Q1849,brittanyquinn@example.net,5206270237,Bug Report,Unable to delete old entries.,Closed,7/3/2025,7/6/2025
Q1850,crystal79@example.org,3895559625,Billing Problem,Invoice still shows old company name.,Closed,5/31/2025,6/3/2025
Q1851,palexander@example.com,1672978165,Subscription Cancellation,Want refund for unused days.,Closed,3/22/2025,3/25/2025
Q1852,rodriguezsusan@example.net,4465645494,Feature Request,Add folder structure to organize data.,Closed,3/25/2025,4/4/2025
Q1853,shannon14@example.org,4849925791,Feature Request,Ability to bulk edit entries needed.,Closed,3/17/2025,3/22/2025
Q1854,jmartin@example.com,1943595383,Account Suspension,Got a warning mail I don’t understand.,Closed,4/23/2025,4/26/2025
Q1855,gracebass@example.net,4919256259,Technical Support,Getting JSON decode error.,Closed,4/26/2025,5/6/2025
Q1856,loriharrison@example.net,4212857659,Bug Report,Check/uncheck box not saving state.,Closed,5/6/2025,5/12/2025
Q1857,hcervantes@example.org,6859452614,UI Feedback,Dropdowns too close together.,Closed,4/27/2025,5/13/2025
Q1858,erikward@example.com,4309150856,Data Export,Need export in regional time zone.,Closed,5/17/2025,5/19/2025
Q1859,erikahicks@example.net,2960208497,Feature Request,Please add support for dark mode.,Closed,3/7/2025,3/12/2025
Q1860,ijones@example.org,3348944875,Account Suspension,Can I restore my data after suspension?,Closed,6/24/2025,7/1/2025
Q1861,jason12@example.com,3597358036,UI Feedback,Font inconsistent across pages.,Closed,4/4/2025,4/5/2025
Q1862,dixoncarolyn@example.org,9968392517,Login Issue,Session expires immediately after login.,Closed,4/14/2025,4/21/2025
Q1863,alexander98@example.net,3153831510,UI Feedback,Mobile responsiveness needs improvement.,Closed,2/12/2025,2/13/2025
Q1864,rnoble@example.com,963985980,Account Suspension,Got a warning mail I don’t understand.,Closed,6/30/2025,7/14/2025
Q1865,murphycody@example.com,5444404189,UI Feedback,Too many clicks to perform actions.,Closed,5/8/2025,5/12/2025
Q1866,janet19@example.net,1863717379,Data Export,Filters not applying in exported data.,Closed,6/5/2025,6/8/2025
Q1867,kaiserleah@example.net,41841118,Subscription Cancellation,Data wiped immediately after cancel.,Closed,6/13/2025,6/24/2025
Q1868,sharon02@example.com,4557576297,Bug Report,Chart not updating after data refresh.,Closed,7/9/2025,7/18/2025
Q1869,clintontapia@example.org,236749991,UI Feedback,Table headers not sticky.,Closed,3/27/2025,4/7/2025
Q1870,owalker@example.org,7996067106,Subscription Cancellation,Auto-renew not turned off.,Closed,3/27/2025,4/12/2025
Q1871,spencerisaac@example.com,2547675813,Login Issue,Seeing 'invalid session token' error.,Closed,4/4/2025,4/5/2025
Q1872,heather71@example.net,3720028528,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,7/4/2025,7/5/2025
Q1873,deanna17@example.org,5949274652,Feature Request,Add folder structure to organize data.,Closed,3/2/2025,3/3/2025
Q1874,jjefferson@example.org,4087835883,Technical Support,Live chat not launching.,Closed,7/3/2025,7/5/2025
Q1875,sullivanpaul@example.net,2682439621,Billing Problem,Promo code was not applied.,Closed,5/31/2025,6/11/2025
Q1876,cassandracarter@example.org,8489322582,Billing Problem,Need clarification on currency charges.,Closed,5/30/2025,6/2/2025
Q1877,bbean@example.org,3308807813,Login Issue,Login working on browser but not app.,Closed,7/13/2025,7/17/2025
Q1878,handrade@example.com,433786025,Data Export,Filters not applying in exported data.,Closed,4/10/2025,4/11/2025
Q1879,dwayneedwards@example.com,9808018275,Login Issue,Account locked after failed attempts.,Closed,6/7/2025,6/14/2025
Q1880,heatherpreston@example.org,7141312916,Subscription Cancellation,Subscription stuck in pending cancel state.,Closed,5/7/2025,5/21/2025
Q1881,fgraham@example.net,3376189358,Technical Support,App crashes after update.,Closed,4/21/2025,4/22/2025
Q1882,james11@example.org,8114262644,Payment Failure,Payment success mail delayed.,Closed,5/10/2025,5/20/2025
Q1883,nixonalexander@example.net,9107790332,Bug Report,Form validation not working properly.,Closed,4/10/2025,4/24/2025
Q1884,april37@example.net,8751622411,Data Export,Export button missing from UI.,Closed,5/27/2025,5/29/2025
Q1885,isabelmontgomery@example.com,1565830595,Technical Support,App crashes after update.,Closed,6/28/2025,6/30/2025
Q1886,luisosborne@example.com,8788418426,Bug Report,Blank screen after form submission.,Closed,2/14/2025,2/15/2025
Q1887,christopherbailey@example.net,3510471065,Payment Failure,Didn’t receive invoice after payment.,Closed,5/24/2025,5/30/2025
Q1888,halecolleen@example.net,7396910816,Subscription Cancellation,Cancel option not visible in settings.,Closed,2/14/2025,2/16/2025
Q1889,gabrielclark@example.org,5798092594,UI Feedback,Icons not intuitive.,Closed,2/26/2025,2/27/2025
Q1890,zthompson@example.org,7918333158,Login Issue,Getting 'user not found' even with valid ID.,Closed,3/31/2025,4/12/2025
Q1891,jvillanueva@example.org,3872240251,Login Issue,Login button is unresponsive.,Closed,2/22/2025,3/2/2025
Q1892,paul45@example.org,5817724559,Feature Request,Provide more chart types in dashboard.,Closed,6/29/2025,7/5/2025
Q1893,powellmatthew@example.net,3378267450,Feature Request,Add folder structure to organize data.,Closed,4/29/2025,5/5/2025
Q1894,jonesmichael@example.com,1701116863,Data Export,Charts not included in report export.,Closed,4/2/2025,4/5/2025
Q1895,bbrown@example.net,754115534,Data Export,Time range in export is incorrect.,Closed,7/21/2025,7/22/2025
Q1896,sandersstephanie@example.org,5647161503,Bug Report,Filter not retaining after refresh.,Closed,4/18/2025,4/23/2025
Q1897,brucewillis@example.org,4393618565,Data Export,Time range in export is incorrect.,Closed,5/31/2025,6/5/2025
Q1898,thomas23@example.org,1783942621,Data Export,Export button missing from UI.,Closed,4/6/2025,4/12/2025
Q1899,salinassusan@example.net,3061314415,Account Suspension,Can’t access services due to ban.,Closed,3/23/2025,3/25/2025
Q1900,kelly50@example.com,6583257726,Bug Report,Back button doesn’t work.,Closed,3/11/2025,3/19/2025
Q1901,barrettwilliam@example.net,1239087056,Feature Request,Provide more chart types in dashboard.,Closed,2/16/2025,2/22/2025
Q1902,ihawkins@example.org,9503595848,Billing Problem,Bill shows usage I didn’t make.,Closed,7/25/2025,7/27/2025
Q1903,margaret84@example.net,7999090251,Account Suspension,Can I restore my data after suspension?,Closed,5/2/2025,5/10/2025
Q1904,lindapalmer@example.com,2752937996,UI Feedback,Color scheme hard to read in sunlight.,Closed,3/5/2025,3/10/2025
Q1905,burnssean@example.org,6473044443,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,2/20/2025,2/22/2025
Q1906,bryan27@example.org,988791830,Subscription Cancellation,Cannot downgrade before cancel.,Closed,6/9/2025,6/11/2025
Q1907,ztaylor@example.org,4663164957,Bug Report,Date selector not responsive.,Closed,6/20/2025,6/23/2025
Q1908,lmalone@example.com,2616848574,Subscription Cancellation,Wrong account cancelled.,Closed,6/19/2025,6/24/2025
Q1909,shannontravis@example.com,7216252746,Account Suspension,How do I appeal a suspension?,Closed,3/13/2025,3/25/2025
Q1910,morrisyolanda@example.com,508715171,Subscription Cancellation,Was offered discount after cancel — still charged full.,Closed,4/2/2025,4/4/2025
Q1911,nathanflores@example.org,2895421340,Billing Problem,Late fee charged wrongly.,Closed,6/26/2025,6/29/2025
Q1912,david67@example.org,7221825308,UI Feedback,Graphs too compressed on mobile view.,Closed,7/3/2025,7/9/2025
Q1913,harrisamanda@example.com,2559437244,Data Export,Time range in export is incorrect.,Closed,5/31/2025,6/4/2025
Q1914,richandres@example.net,4759956176,Account Suspension,How do I appeal a suspension?,Closed,2/23/2025,2/25/2025
Q1915,steven61@example.net,8453831036,Data Export,Need monthly data dump in CSV.,Closed,4/16/2025,4/18/2025
Q1916,xhernandez@example.com,526665421,Account Suspension,Got a warning mail I don’t understand.,Closed,4/24/2025,4/25/2025
Q1917,martinrachel@example.net,706286647,Feature Request,Need voice assistant for dashboard.,Closed,3/30/2025,4/1/2025
Q1918,spencerjustin@example.org,9530779100,Feature Request,Add folder structure to organize data.,Opened,7/6/2025,
Q1919,brenda73@example.net,6767716959,Feature Request,Can we have auto-save for drafts?,Closed,5/17/2025,5/25/2025
Q1920,kenneth97@example.com,4087887199,UI Feedback,Dropdowns too close together.,Closed,5/14/2025,5/17/2025
Q1921,william26@example.net,7385624680,Login Issue,Session expires immediately after login.,Closed,4/21/2025,4/22/2025
Q1922,christopher34@example.org,3753431714,Technical Support,Live chat not launching.,Closed,3/4/2025,3/13/2025
Q1923,kelly89@example.net,3450945484,Account Suspension,"Got auto-ban, never violated terms.",Closed,4/9/2025,4/11/2025
Q1924,ryanbrittany@example.com,6594349947,Billing Problem,Unable to update billing address.,Closed,5/3/2025,5/6/2025
Q1925,montgomeryryan@example.net,9498231754,Account Suspension,Account banned during payment process.,Closed,7/23/2025,8/5/2025
Q1926,steven36@example.org,5597782238,Login Issue,Login page taking too long to load.,Closed,6/17/2025,6/19/2025
Q1927,zsmith@example.net,2921256306,Account Suspension,Need help lifting restrictions.,Closed,6/1/2025,6/11/2025
Q1928,vrowe@example.com,9907733295,Technical Support,Can’t install latest update.,Closed,6/7/2025,6/19/2025
Q1929,msimpson@example.com,4542437155,Login Issue,Unable to login with correct credentials.,Closed,3/18/2025,3/21/2025
Q1930,gyoung@example.org,8254581786,Technical Support,Slow performance during peak hours.,Closed,4/10/2025,4/26/2025
Q1931,jessica99@example.org,2894356264,Data Export,Zip file corrupted during export.,Closed,3/28/2025,4/2/2025
Q1932,allisonhodges@example.org,7168366897,Bug Report,Filter not retaining after refresh.,Closed,3/17/2025,3/21/2025
Q1933,fmedina@example.org,9928248259,Billing Problem,Not receiving monthly bills via email.,Closed,4/26/2025,4/27/2025
Q1934,harrisnicole@example.net,5349537583,Subscription Cancellation,Want refund for unused days.,Closed,3/13/2025,3/17/2025
Q1935,morrisonjacqueline@example.com,4075972018,Subscription Cancellation,Wrong account cancelled.,Closed,5/23/2025,5/26/2025
Q1936,robinsonmegan@example.net,9490017229,Login Issue,Forgot my password and reset isn’t working.,Closed,6/19/2025,6/21/2025
Q1937,wendyjohnson@example.net,4009181167,Subscription Cancellation,Auto-renew not turned off.,Closed,2/4/2025,2/8/2025
Q1938,kennethdominguez@example.com,9176125269,Bug Report,Chart not updating after data refresh.,Closed,5/31/2025,6/7/2025
Q1939,annafritz@example.com,919087530,Technical Support,Freezing during screen load.,Closed,7/21/2025,7/22/2025
Q1940,amanda88@example.net,2380785246,UI Feedback,Too many clicks to perform actions.,Closed,4/13/2025,4/15/2025
Q1941,rdavis@example.org,7352817365,Bug Report,Form validation not working properly.,Closed,4/13/2025,4/21/2025
